claim,image_id,claim_url,image_url,veracity,label
"A man walks with a bloody lip as demonstrators yell at him outside the location where Richard Spencer, an avowed white nationalist and spokesperson for the so-called alt-right movement, is delivering a speech on the campus of the University of Florida in Gainesville, Florida",dataset/fauxtography/both/reuters202MRPRC16D7F13370_RTRMADP_0_USA-PROTESTS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554054&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC16D7F13370_RTRMADP_0_USA-PROTESTS,True,True
"Air Force One departs Las Vegas past the broken windows on the Mandalay Bay hotel, where shooter Stephen Paddock conducted his mass shooting along the Las Vegas Strip in Las Vegas, Nevada",dataset/fauxtography/both/reuters203MRPRC1A1B55D970_RTRMADP_0_LASVEGAS-SHOOTING.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554071&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1A1B55D970_RTRMADP_0_LASVEGAS-SHOOTING,True,True
"Photographers help a Rohingya refugee to come out of Nad River as they cross the Myanmar-Bangladesh border in Palong Khali, near Cox's Bazar, Bangladesh",dataset/fauxtography/both/reuters204MRPRC1C7557E2C0_RTRMADP_0_MYANMAR-ROHINGYA-BANGLADESH-IMAGE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554110&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1C7557E2C0_RTRMADP_0_MYANMAR-ROHINGYA-BANGLADESH-IMAGE,True,True
"Smoke fills the sky above a burning hillside as tourists relax on the beach in Bormes-les-Mimosas, in the Var department, France",dataset/fauxtography/both/reuters205MRPRC1902E6CC20_RTRMADP_0_FRANCE-WILDFIRES.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554109&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1902E6CC20_RTRMADP_0_FRANCE-WILDFIRES,True,True
Kandy Freeman participates in a Black Lives Matter protest in front of Trump Tower in New York City,dataset/fauxtography/both/reuters206MRPRC1D6E34BEE0_RTRMADP_0_USA-TRUMP.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554132&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1D6E34BEE0_RTRMADP_0_USA-TRUMP,True,True
"Residents wade through flood waters from Tropical Storm Harvey in Beaumont Place, Houston, Texas",dataset/fauxtography/both/reuters207MRPRC17722F1A00_RTRMADP_0_STORM-HARVEY.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554113&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC17722F1A00_RTRMADP_0_STORM-HARVEY,True,True
"Flames and smoke billow as firefighters deal with a serious fire in the Grenfell Tower apartment block at Latimer Road in West London, Britain",dataset/fauxtography/both/reuters208MRPRC1F6DF863F0_RTRMADP_0_BRITAIN-FIRE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554156&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1F6DF863F0_RTRMADP_0_BRITAIN-FIRE,True,True
"A Syrian Democratic Forces (SDF) fighter sit as medics treat his comrades injured by sniper fired by Islamic State militants in a field hospital in Raqqa, Syria",dataset/fauxtography/both/reuters209MRPRC1322A05A70_RTRMADP_0_MIDEAST-CRISIS-SYRIA-RAQQA.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554040&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1322A05A70_RTRMADP_0_MIDEAST-CRISIS-SYRIA-RAQQA,True,True
"A Burning Man participant (L) evades a chasing firefighter and falls into the flames of the ""Man Burn"" after evading the attempted tackles of multiple rangers and law enforcement personnel at the annual Burning Man arts and music festival in the Black Rock Desert of Nevada, September 2017",dataset/fauxtography/both/reuters210MRPRC17724CA810_RTRMADP_0_USA-BURNINGMAN.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554105&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC17724CA810_RTRMADP_0_USA-BURNINGMAN,True,True
"Residents view the first iceberg of the season as it passes the South Shore, also known as ""Iceberg Alley"", near Ferryland, Newfoundland, Canada",dataset/fauxtography/both/reuters211MRPRC114C987100_RTRMADP_0_GLOBAL-POY.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554039&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC114C987100_RTRMADP_0_GLOBAL-POY,True,True
"US President Donald Trump meets with Russian President Vladimir Putin during the their bilateral meeting at the G20 summit in Hamburg, Germany July 7",dataset/fauxtography/both/reuters212MRPRC133882A6F0_RTRMADP_0_G20-GERMANY-PUTIN-TRUMP.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554043&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC133882A6F0_RTRMADP_0_G20-GERMANY-PUTIN-TRUMP,True,True
"A worker uses a table to move along a flooded street after heavy rainfall in Sao Paulo, Brazil April 7",dataset/fauxtography/both/reuters213MRPRC118317B7F0_RTRMADP_0_BRAZIL-WEATHER.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554044&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC118317B7F0_RTRMADP_0_BRAZIL-WEATHER,True,True
"Migrants walk during a snowfall inside a derelict customs warehouse in Belgrade, Serbia",dataset/fauxtography/both/reuters214MRPRC151323C990_RTRMADP_0_EUROPE-MIGRANTS-SERBIA.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554053&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC151323C990_RTRMADP_0_EUROPE-MIGRANTS-SERBIA,True,True
"People cross a flooded street after a massive landslide and flood in the Huachipa district of Lima, Peru",dataset/fauxtography/both/reuters215MRPRC1DCBD77180_RTRMADP_0_PERU-FLOODS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554099&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1DCBD77180_RTRMADP_0_PERU-FLOODS,True,True
"Hindu priests sit inside a cave as they perform evening prayers on the banks of the river Ganges in Devprayag, India",dataset/fauxtography/both/reuters216MRPRC1500518D00_RTRMADP_0_INDIA-GANGES.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554046&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1500518D00_RTRMADP_0_INDIA-GANGES,True,True
"A wounded man lies on the ground at the site of a blast in Kabul, Afghanistan May 31",dataset/fauxtography/both/reuters217MRPRC125391BE30_RTRMADP_0_AFGHANISTAN-BLAST.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554034&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC125391BE30_RTRMADP_0_AFGHANISTAN-BLAST,True,True
"Aibhin Kenneally aged 13 from the Flynn-O'Kane dance group warms up backstage before performing during the World Irish Dancing Championships in Dublin, Ireland April 11",dataset/fauxtography/both/reuters218MRPLR1ED4B16RICL_RTRMADP_0_IRELAND-DANCING.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554035&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED4B16RICL_RTRMADP_0_IRELAND-DANCING,True,True
"Steam rises from chimneys of a heating power plant near a monument of Soviet cosmonaut Yuri Gagarin, the first man in space, with the air temperature at about minus 17 degrees Celsius (14 degrees Fahrenheit), during sunset in Moscow, Russia",dataset/fauxtography/both/reuters219MRPLR1ED1913B4MG_RTRMADP_0_RUSSIA-CITYSCAPE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554031&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED1913B4MG_RTRMADP_0_RUSSIA-CITYSCAPE,True,True
"Migrants try to stay afloat after falling off their rubber dinghy during a rescue operation by the Malta-based NGO Migrant Offshore Aid Station (MOAS) ship in the central Mediterranean in international waters some 15 nautical miles off the coast of Zawiya in Libya, April 14 All 134 sub-Saharan migrants survived and were rescued by MOAS",dataset/fauxtography/both/reuters220MRPRC1E0EBBFE90_RTRMADP_0_EUROPE-MIGRANTS-RESCUE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554106&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E0EBBFE90_RTRMADP_0_EUROPE-MIGRANTS-RESCUE,True,True
A woman assists an injured person after an incident on Westminster Bridge in London,dataset/fauxtography/both/reuters221MRPLR1ED3M169JQH_RTRMADP_0_BRITAIN-SECURITY.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554037&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPLR1ED3M169JQH_RTRMADP_0_BRITAIN-SECURITY,True,True
"People collect scattered oranges amidst rubble after an airstrike on a market in rebel held Maarrat Misrin city in Idlib province, Syria January 14",dataset/fauxtography/both/reuters222MRPRC16D079DB10_RTRMADP_0_MIDEAST-CRISIS-SYRIA.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554052&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC16D079DB10_RTRMADP_0_MIDEAST-CRISIS-SYRIA,True,True
"The sun is obscured by the moon during a solar eclipse as seen from an Alaska Airlines commercial jet at 40,000 feet above the Pacific Ocean off the coast of Depoe Bay, Oregon",dataset/fauxtography/both/reuters223MRPRC13EA97FE10_RTRMADP_0_SOLAR-ECLIPSE-USA.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554059&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC13EA97FE10_RTRMADP_0_SOLAR-ECLIPSE-USA,True,True
Plane debris is seen at the crash site of a Turkish cargo jet near Kyrgyzstan's Manas airport outside Bishkek,dataset/fauxtography/both/reuters224MRPRC194F3A2ED0_RTRMADP_0_KYRGYZSTAN-CRASH.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554091&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC194F3A2ED0_RTRMADP_0_KYRGYZSTAN-CRASH,True,True
"Hosne Ara, 4, a Rohingya refugee who fled Myanmar two months ago, listens to children singing at a children's centre in the Kutupalong refugee camp near Cox's Bazar, Bangladesh",dataset/fauxtography/both/reuters225MRPRC1E3F18EE00_RTRMADP_0_MYANMAR-ROHINGYA-BANGLADESH.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554126&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E3F18EE00_RTRMADP_0_MYANMAR-ROHINGYA-BANGLADESH,True,True
"Vessels that sank during Hurricane Irma are seen in a Saint John bay 12 days after the devastating storm raked the island, on St John, US Virgin Islands",dataset/fauxtography/both/reuters226MRPRC116D414520_RTRMADP_0_STORM-IRMA.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554048&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC116D414520_RTRMADP_0_STORM-IRMA,True,True
"A man cries as he carries his daughter while walking from an Islamic State-controlled part of Mosul towards Iraqi special forces soldiers during a battle in Mosul, Iraq March 4",dataset/fauxtography/both/reuters227MRPRC1986323A70_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554100&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1986323A70_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL,True,True
"Light from a mobile phone illuminates a Saudi woman's face during Iraqi singer Majid Al Muhandis' live performance as part of Spring of Culture 2017 in Manama, Bahrain",dataset/fauxtography/both/reuters228MRPRC1A74982C30_RTRMADP_0_BAHRAIN-SINGER.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554068&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1A74982C30_RTRMADP_0_BAHRAIN-SINGER,True,True
"Farmer Osvaldo Lemas, 83, looks to the camera as he picks tobacco leaves at a farm in Cuba's western province of Pinar del Rio, Cuba",dataset/fauxtography/both/reuters229MRPRC13EBC473D0_RTRMADP_0_CUBA-CIGARS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554050&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC13EBC473D0_RTRMADP_0_CUBA-CIGARS,True,True
"A rebel fighter carries an injured boy after a car bomb explosion in Jub al Barazi east of the northern Syrian town of al-Bab, Syria",dataset/fauxtography/both/reuters230MRPRC15FBF5E3A0_RTRMADP_0_MIDEAST-CRISIS-SYRIA.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554064&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC15FBF5E3A0_RTRMADP_0_MIDEAST-CRISIS-SYRIA,True,True
"Traffic cones are seen on the bank of the River Thames during low tide in London, Britain",dataset/fauxtography/both/reuters231MRPRC1882D3A510_RTRMADP_0_BRITAIN-THAMES.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554063&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1882D3A510_RTRMADP_0_BRITAIN-THAMES,True,True
"A protester holds a national flag as a bank branch, housed in the magistracy of the Supreme Court of Justice, burns during a rally against Venezuela's President Nicolas Maduro, in Caracas, Venezuela June 12",dataset/fauxtography/both/reuters232MRPRC1EEB938CE0_RTRMADP_0_VENEZUELA-POLITICS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554153&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1EEB938CE0_RTRMADP_0_VENEZUELA-POLITICS,True,True
"A man carries his pet cat as he walks under the cherry blossoms at Tongji University in Shanghai, China",dataset/fauxtography/both/reuters233MRPRC1986B4DDD0_RTRMADP_0_CHINA-DAILYLIFE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554072&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1986B4DDD0_RTRMADP_0_CHINA-DAILYLIFE,True,True
"Police investigators and forensic technicians investigate a crime scene where a man was killed in Manaus, Brazil, January 6 Police erected roadblocks and increased patrols around Manaus to hunt down more than 100 inmates who escaped from a prison in Manaus during a riot According to local media, police reported more than 12 murders in Manaus in the 24 hours after the escape",dataset/fauxtography/both/reuters234MRPRC1E523CE140_RTRMADP_0_BRAZIL-PRISON-RIOT.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554112&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E523CE140_RTRMADP_0_BRAZIL-PRISON-RIOT,True,True
"An Iraqi special forces soldier shot dead an Islamic State suicide bomber in Mosul, Iraq March 3",dataset/fauxtography/both/reuters235MRPRC1BDA41D430_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554067&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1BDA41D430_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL,True,True
"A demonstrator kicks a vehicle in a protest against President Michel Temer's proposal to reform Brazil's social security system during a general strike in Rio de Janeiro, Brazil",dataset/fauxtography/both/reuters236MRPRC1D4524BBB0_RTRMADP_0_BRAZIL-POLITICS-PROTESTS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554086&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1D4524BBB0_RTRMADP_0_BRAZIL-POLITICS-PROTESTS,True,True
"Law enforcement officers detain an opposition supporter during a rally in Moscow, Russia",dataset/fauxtography/both/reuters237MRPRC135AF684A0_RTRMADP_0_RUSSIA-PROTESTS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554045&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC135AF684A0_RTRMADP_0_RUSSIA-PROTESTS,True,True
"An aerial view shows the remains of burnt homes from what residents said was the latest attack by armed men in Thonyor, Leer County, South Sudan February 23",dataset/fauxtography/both/reuters238MRPRC122EFB1B80_RTRMADP_0_AFRICA-HUNGER-SOUTH-SUDAN.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554036&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC122EFB1B80_RTRMADP_0_AFRICA-HUNGER-SOUTH-SUDAN,True,True
"Benedito, 66, smokes prawns as he checks it on a wood-fired oven in Corumbau village on the coast of Bahia state, Brazil",dataset/fauxtography/both/reuters239MRPRC16A77BBAE0_RTRMADP_0_BRAZIL-DAILYLIFE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554079&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC16A77BBAE0_RTRMADP_0_BRAZIL-DAILYLIFE,True,True
"Afghan policemen try to rescue four-year-old Ali Ahmad at the site of a suicide attack followed by a clash between Afghan forces and insurgents after an attack on a Shi'ite Muslim mosque in Kabul, Afghanistan",dataset/fauxtography/both/reuters240MRPRC192E82E330_RTRMADP_0_AFGHANISTAN-ATTACK-BOY.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554088&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC192E82E330_RTRMADP_0_AFGHANISTAN-ATTACK-BOY,True,True
"Cockfighting enthusiasts show a rooster through the window of a vintage car on their way to a cockfighting arena at the outskirts of Ciro Redondo, central region of Ciego de Avila province, Cuba",dataset/fauxtography/both/reuters241MRPRC1BA74FA9C0_RTRMADP_0_CUBA-COCKFIGHTING.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554066&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1BA74FA9C0_RTRMADP_0_CUBA-COCKFIGHTING,True,True
Switzerland's Stan Wawrinka serves during his Men's singles fourth round match against Italy's Andreas Seppi at the Australian Open,dataset/fauxtography/both/reuters242MRPSR1ED1M0IAO6D_RTRMADP_0_TENNIS-OPEN.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554115&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPSR1ED1M0IAO6D_RTRMADP_0_TENNIS-OPEN,True,True
"Men feed seagulls along the Yamuna river on a smoggy morning in New Delhi, India",dataset/fauxtography/both/reuters243MRPRC1D95852D00_RTRMADP_0_INDIA-DAILYLIFE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554098&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1D95852D00_RTRMADP_0_INDIA-DAILYLIFE,True,True
"An opposition politician of the National Super Alliance (NASA) coalition, reacts after a gas canister fired by policemen hits his car during a protest along a street in Nairobi, Kenya",dataset/fauxtography/both/reuters244MRPRC12B2199BD0_RTRMADP_0_KENYA-ELECTION.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554038&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC12B2199BD0_RTRMADP_0_KENYA-ELECTION,True,True
"A man who was set on fire by people accusing him of stealing during a rally against Venezuela's President Nicolas Maduro runs amidst opposition supporters in Caracas, Venezuela",dataset/fauxtography/both/reuters245MRPRC1EE3C12530_RTRMADP_0_VENEZUELA-POLITICS-IMAGE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s2.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554152&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1EE3C12530_RTRMADP_0_VENEZUELA-POLITICS-IMAGE,True,True
"Tanks are seen in the government-held industrial town of Avdiyivka, Ukraine",dataset/fauxtography/both/reuters246MRPRC1B2EB76E40_RTRMADP_0_UKRAINE-CRISIS-NATO.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554104&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1B2EB76E40_RTRMADP_0_UKRAINE-CRISIS-NATO,True,True
J Class boats compete in a regatta between race days of the America's Cup finals,dataset/fauxtography/both/reuters247MRPRC1BF41E6E10_RTRMADP_0_SAILING-AMERICAS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554076&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1BF41E6E10_RTRMADP_0_SAILING-AMERICAS,True,True
Palestinians react following tear gas that was shot by Israeli forces after Friday prayer on a street outside Jerusalem's Old City,dataset/fauxtography/both/reuters248MRPRC1E8213E900_RTRMADP_0_ISRAEL-PALESTINIANS.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554134&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1E8213E900_RTRMADP_0_ISRAEL-PALESTINIANS,True,True
"Young Hindu priests take a holy bath together as part of a ritual during the sacred thread festival at the Pashupatinath temple in Kathmandu, Nepal July 28 Hindus take holy baths and change their sacred threads, also known as janai, for protection and purification during the festival",dataset/fauxtography/both/reuters249MRPRC1FDEB2B900_RTRMADP_0_NEPAL-RELIGION.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554158&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1FDEB2B900_RTRMADP_0_NEPAL-RELIGION,True,True
A man takes a ride on a police wrecker in the Schanze district of Hamburg following the G20 summit,dataset/fauxtography/both/reuters250MRPUP1ED781S63NX_RTRMADP_0_G20-GERMANY-PROTEST.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554157&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPUP1ED781S63NX_RTRMADP_0_G20-GERMANY-PROTEST,True,True
US President Donald Trump speaks during an interview with Reuters in the Oval Office of the White House in Washington,dataset/fauxtography/both/reuters251MRPHP1ED4S02VJ7Y_RTRMADP_0_USA-TRUMP.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2017-idUSRTX3K0L3,https://s3.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554030&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPHP1ED4S02VJ7Y_RTRMADP_0_USA-TRUMP,True,True
